Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Daily meals frequency,Physical exercise,Carbs,Proteins,Fats,Calories,meal_name,meal_type,diet_type,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,Name_of_Exercise,Sets,Reps,Benefit,Burns Calories (per 30 min),Target Muscle Group,Equipment Needed,Difficulty Level,Body Part,Type of Muscle,Workout,BMI_calc,cal_from_macros,pct_carbs,protein_per_kg,pct_HRR,pct_maxHR,cal_balance,lean_mass_kg,expected_burn,Burns Calories (per 30 min)_bc,Burns_Calories_Bin,Burn_Category
29.88,Female,77.78,1.77,175.79818363887136,96.41391575971903,75.72994962277608,0.9310984298089688,429.08098926480807,Yoga,30.362266049764784,2.58,6.263028272370603,1.85919145917683,24.826837754157488,4.0,0.01,50.02557791976319,106.59276393649566,78.10256388238605,1329.3964423665097,Other,Dinner,Low-Carb,4.8054903758683345,1201.89,253.92,358.84,Roasted,29.86,13.75,3.06,Thrusters,5.01,15.08,Targets biceps and forearms,352.16,Full Body,None or Dumbbell,Intermediate,Chest,Upper,Incline cable crossovers,24.826837754157488,2286.78,0.500826489649201,1.4629724865003857,0.651220919054028,0.7816168061156925,808.4000000000001,56.16368209042805,993.0912,9.094954224710592e+19,Low,Med Burn
58.05,Male,85.42942879383597,1.87,151.2911512586107,110.49407364543981,85.18561257528032,1.2639480281210493,743.1741764299223,Strength,24.473398727515885,3.51,2.1656138158841105,1.2724387457147464,24.430046267790317,3.01,-0.04,19.49140431514069,266.0126598597299,336.13873018882543,4167.264828398911,Other,Lunch,Keto,0.10469550564164494,2327.25,227.58,240.47,Baked,27.08,9.15,3.3,Zottman Curls,3.99,20.86,Targets lower chest,336.87,Legs,Bench or Step,Beginner,Abs,Lower,Concentration curls,23.300637707683947,2032.89,0.5004697745574035,1.2476681394207163,0.7602379515475473,0.8373969479038765,-61.82999999999993,64.52415288295123,1057.7718,6.329086182257068e+19,Low,Med Burn
39.81,Male,60.753593033851764,1.88,176.07059166344123,98.25822934129849,67.29854539737751,1.2962188375310246,476.54305146892926,Yoga,21.38081484723674,3.0,4.859169877431113,2.2306631358175553,17.189223923113335,3.0,3.01,706.1510913813632,103.46106397772,68.47876108507332,3854.7574712019928,Other,Breakfast,Vegan,98.61421606868545,1648.22,43.49,372.25,Raw,52.66,92.31,2.59,Plyo Squats,4.99,25.04,Improves core stability,339.98,Full Body,Kettlebell,Intermediate,Chest,Middle,Close-grip bench press,16.956201901312813,2284.1800000000003,0.4983845406228931,1.9195728349741368,0.6543918641843681,0.7695882771064575,544.4000000000001,49.79560668616158,829.5512,6.822412332665188e+19,High,Med Burn
48.88,Female,59.78001164406114,1.99,162.46611080317368,100.55210889190062,77.35920244230869,0.953973422132435,340.1919898283901,Yoga,26.013625156577994,3.1,4.739553903941442,2.293023863190681,15.095581334830216,2.99,0.0,4.0376713247378015,22.80437728079618,35.73055809224142,428.9432172523087,Other,Breakfast,Keto,0.022597238595478724,2020.67,153.95,461.52,Boiled,45.15,100.75,1.28,Plank,4.98,24.07,Improves flexibility,351.3,Core,Wall,Intermediate,Back,Lower Chest,Barbell squats,14.70417413701674,1599.4499999999998,0.5026727937728594,1.380731581658939,0.8088286109191432,0.8790445999125492,589.8199999999999,47.56310951737488,646.392,8.915108477511927e+19,Low,Low Burn
41.89,Female,50.13007864030084,1.5,159.2861423304851,82.28055767552884,89.02275896063483,0.788584150665023,180.54012974640247,Yoga,28.967949504560686,1.49,3.002185465723858,1.2120770793104765,22.280034951244815,2.98,-0.01,89.99098152576542,268.3811164150719,188.13428957888283,3126.696997973295,Other,Dinner,Paleo,3.9331827090166787,2366.0,156.03,224.65,Fried,16.6,45.19,4.99,Flutter Kicks,4.0,19.94,Strengthens triceps and chest,365.76,Core,Bench or Step,Beginner,Chest,Quads,Plank,21.857777777777777,2141.49,0.5007915049801773,2.1856445709638064,0.6138100436681222,0.7546100930689634,-52.200000000000045,39.02215208285025,848.5631999999999,1.2394521415024393e+20,Low,Low Burn
29.0,Female,68.4,1.7,165.35982529998662,131.33303031691943,78.61153554102286,1.4610325890911284,960.265628511565,Cardio,23.19559172138153,2.88,2.067666594956881,1.0954865459190781,23.667820069204158,2.0,0.02,302.76157431918244,58.96083869500954,42.343556122368646,1827.9816571580857,Other,Lunch,Vegan,34.526306112567084,2291.8,39.25,325.79,Fried,7.71,116.95,4.28,Shoulder Press,3.99,24.11,Strengthens shoulders,334.38,Legs,Parallel Bars or Chair,Beginner,Abs,Triceps,Incline cable crossovers,23.66782006920416,1629.41,0.5001319496013895,1.1858187134502922,0.6960671130608789,0.7919169564759194,1054.56,50.27533726173976,508.2576,5.956970693886681e+19,Low,High Burn
38.94,Female,93.78158037288917,1.7,165.16725216286957,109.09773957913637,79.5264238471284,1.138702733620731,735.6448819909101,Strength,25.204801154677696,2.5,4.010169365611999,1.0970774118617739,32.45037383144954,3.02,0.01,12.783718064073563,155.62271293653646,264.9086244838613,3057.8033443571917,Other,Lunch,Keto,0.05246128587381593,101.96,7.65,313.3,Fried,26.56,103.32,4.9,Flutter Kicks,4.02,16.95,Builds calf muscles,350.31,Back,Resistance Band or Cable Machine,Beginner,Abs,Wrist Extensors,Leg curls,32.21107266435987,1622.17,0.500465425941794,0.867869803416049,0.743768198281372,0.8109708178341278,1378.2,63.44052733420713,777.6882,8.711948957505213e+19,High,Med Burn
47.79,Female,131.3145098882843,1.61,157.1153368499033,138.8006863323384,81.74954101522155,0.4975818605053218,631.9095758508408,Cardio,24.06756902634493,2.89,1.9162707420281184,1.1018365048964731,50.65950769194255,3.0,1.01,96.50537430887107,134.20644828547242,95.10961053081395,1778.8337851546994,Other,Lunch,Paleo,4.236622309306412,999.38,0.17,113.42,Fried,48.05,66.12,2.98,Box Jumps,5.0,23.85,Builds unilateral leg strength and balance,375.45,Heart,Low Bar or TRX,Beginner,Forearms,Quads,Dumbbell front raises,50.22954361328652,2157.77,0.499923532165152,0.826804915514593,0.8033049040511726,0.86633893919793,2706.26,84.63,788.445,1.534628751770505e+20,Low,Med Burn
25.16,Female,50.1,1.98,186.90377541046027,166.97827782532258,71.31899979986486,0.7733298734000361,539.0993919400383,HIIT,23.634163859277393,2.09,3.504131285412624,2.0426308162998312,12.779308233853689,4.0,3.98,77.50478110741487,104.04110182417433,57.27314626215125,1241.641848085718,Other,Breakfast,Paleo,2.8923174834773153,2072.31,222.2,459.85,Baked,42.39,59.0,3.7,Deadlift,4.0,19.99,Improves coordination and cardiovascular health,339.63,Full Body,Wall,Intermediate,Legs,Lower Chest,Lateral raises,12.779308233853689,3264.73,0.4988345131144076,3.2634730538922154,0.5571913929784825,0.7394438722966015,440.78,42.54323153790547,774.3563999999999,6.7652581936460775e+19,Medium,Med Burn
21.72,Female,102.65,1.85,182.64677729888857,120.53562854140299,74.6785275696393,0.7873844382479491,671.1694517743055,Strength,28.504567015083815,2.42,3.594452468442187,1.0816834488249978,29.992695398100803,4.01,-0.02,47.25870908995617,146.54270116749134,99.97100783434303,1674.944711538877,Other,Lunch,Paleo,1.708579162794627,506.47,210.56,292.89,Fried,36.01,84.8,2.61,Dragon Flags,4.0,20.05,Targets lower chest,365.7,Arms,Parallel Bars or Chair,Beginner,Forearms,Anterior,Incline dumbbell flyes,29.992695398100803,1886.75,0.4985292169073804,0.9288845591816852,0.7349123945489943,0.8279547249276127,900.03,70.76140540916248,1082.472,1.2377921086121973e+20,Medium,Med Burn
45.92,Female,52.14528062724284,1.65,162.12430488597866,95.26160276765037,66.41976425860521,1.1405562203366568,327.5826565340147,Yoga,27.709549586543062,1.92,4.396614034911538,2.0334724219221476,19.153454775846775,1.99,-0.0,302.50700304723364,17.426409618740827,43.060334086719415,1667.2766574443726,Other,Snack,Vegan,49.54822527315983,2395.45,21.76,491.62,Raw,47.78,89.22,1.06,Flutter Kicks,3.98,17.13,Combines lower body and upper body strength,330.19,Full Body,Resistance Band or Cable Machine,Intermediate,Shoulders,Triceps,Incline dumbbell flyes,18.703397612488523,1512.54,0.4990016792944319,1.4819324430479182,0.8218923933209646,0.8896618474381465,1037.0,38.68125168194091,462.266,5.374020585507445e+19,High,Low Burn
54.81,Male,81.21426442162783,1.66,160.1782819019827,130.01042051646132,68.57152875614074,1.3699605242800257,1004.5588434319587,Strength,12.8009209197638,1.89,2.3381050997904085,2.2485053060663946,29.472443178120134,4.01,1.98,505.4942215788838,269.72259441950206,135.66609514972245,4321.862120341046,Other,Lunch,Balanced,55.26591811021616,1563.01,184.68,424.24,Baked,15.92,80.48,2.2,Flutter Kicks,4.0,19.08,Full body workout,339.16,Shoulders,Dumbbells,Intermediate,Back,Triceps,Crunches,29.020902888663088,2411.73,0.4987622992623552,1.5133174940602725,0.7224891689641592,0.8193981647613677,1076.65,55.55829244557872,719.0192000000001,6.689169788867098e+19,Medium,High Burn
19.02,Male,48.38,1.52,184.7571881665791,172.54897506699515,76.03751005079201,0.9680780030462459,685.8471298166846,HIIT,24.237411593693988,1.59,2.9454168191820127,2.2990940599605723,20.94009695290859,3.02,-0.03,111.7447199863013,315.66171009375734,106.2632188045849,2665.9946895614985,Other,Dinner,Paleo,3.9167046349202748,2015.71,171.2,247.44,Grilled,20.22,65.1,4.21,Burpees,4.0,14.89,Improves lower back strength,365.8,Full Body,Bench or Sturdy Surface,Intermediate,Back,Middle,Triceps dips,20.94009695290859,1410.27,0.4972381175235947,1.461761058288549,0.6163700521632403,0.731576404916537,337.6,37.15567020287357,702.336,1.2405599156478271e+20,Medium,Med Burn
45.34,Female,91.86142785355334,1.81,174.8949837758569,143.85514926312274,50.464390280650626,2.7735147146782153,2681.50897738827,Cardio,18.163935819586747,3.51,6.682402723121226,3.16828595963597,28.03987297504757,4.0,-0.05,461.0658402250064,119.96511241463149,33.27394374506807,2623.589304264164,Other,Dinner,Vegetarian,59.70982194513678,218.24,120.95,456.29,Boiled,30.54,36.82,3.13,Bicycle Crunches,3.99,14.87,Builds calf muscles,356.24,Legs,None or Dumbbell,Advanced,Arms,Middle,Russian twists,27.34959250328134,2270.95,0.4991743543450979,1.2691964285714286,0.7696947202375429,0.8604991007194245,439.94000000000005,63.77188058064554,1211.216,9.992296677868862e+19,High,High Burn
51.21,Male,65.95613533368528,1.6,170.73759554502664,140.9631337322301,68.2096003931142,1.0356623352473866,701.0463702231727,Cardio,23.69397833818394,2.52,4.052960520689125,2.086104094921584,25.76411536472081,3.0,0.02,379.9774623233572,105.22885605447918,38.83727353795289,2290.3607353529214,Other,Dinner,Vegetarian,48.439535885140906,1091.5,49.79,220.42,Baked,36.64,81.97,2.86,Mountain Climbers,5.0,22.92,Targets biceps and forearms,340.37,Full Body,Pull-up Bar,Intermediate,Forearms,Triceps,Pull-ups,25.12890625,1685.99,0.5003113897472702,1.304523550443028,0.6192483315770987,0.7432192348691223,-118.65000000000008,47.9009061587361,1021.11,6.886597322815681e+19,Medium,Med Burn
20.07,Male,128.56,1.92,195.14801704759938,105.81369498631473,46.49238731025972,1.1999624815216778,1075.8119398912006,Yoga,13.724513468804517,2.0,6.460572393627443,3.081913011192219,34.87413194444444,2.96,0.01,114.58157529329971,351.75408471031204,112.28304368132545,2875.890033146376,Other,Dinner,Paleo,5.387764222019193,1230.23,7.03,442.93,Raw,25.96,82.3,4.79,Dips,4.0,21.11,Advanced core exercise,344.14,Core,Step or Box,Advanced,Abs,Grip Strength,Bird dog,34.87413194444444,1639.56,0.5012320378638171,0.636045426260112,0.7971552817539408,0.866447957053385,2831.4,83.59035844816907,426.7336,7.534918252694286e+19,High,High Burn
39.79,Female,82.05728641428544,1.74,178.19779653014677,89.52659956722468,51.53223810777523,0.9666566647086827,418.3214639968324,Yoga,25.739789131608298,2.69,6.6830755359528204,2.887711690943821,27.10308046448852,2.03,0.03,122.52468462401201,88.37534980827841,51.158066504699676,1304.0227362714588,Other,Breakfast,Low-Carb,10.703765262401525,2217.76,143.62,416.85,Steamed,36.39,18.73,4.32,Pistol Squats,4.99,16.04,Activates and strengthens glutes,365.32,Back,Step or Box,Advanced,Back,Posterior,Hyperextensions,27.03461487646981,1927.34,0.499133520811066,1.1831398900427612,0.7015467759970182,0.8063950676982592,1162.86,56.40254372277795,672.1888,1.2273238206618452e+20,Very High,Med Burn
53.46,Female,80.34850490985373,1.65,150.13017147250133,142.80537324482785,82.25617391734994,0.4677463668191899,395.92679707585773,HIIT,38.02454592231729,1.6,2.535014632927505,1.0173114278678355,29.51276580710881,2.99,2.01,130.70694358698572,457.81821264371126,194.56673380759005,4105.201229191099,Other,Dinner,Paleo,5.177685824875447,634.19,238.29,217.68,Grilled,15.52,49.73,3.5,Inverted Rows,5.01,15.99,Improves balance and coordination,342.55,Full Body,Low Bar or TRX,Beginner,Shoulders,Posterior,Plank,28.7089072543618,2561.69,0.5029336102338691,1.6313971340839306,0.6626315789473683,0.7654735044819806,1225.81,54.290787201946266,849.524,7.255233945933306e+19,Low,Low Burn
22.85,Female,61.09,1.62,200.45291621894836,136.16897812729,51.296574767804046,2.0757120374797124,1303.550776431705,Strength,28.227578855453785,2.7,6.412879871469217,2.889874765929357,23.277701569882638,3.0,-0.02,49.27966008935521,76.90143647622264,25.0346980050233,730.0366683075212,Other,Breakfast,Paleo,2.2481853345167258,511.47,170.53,341.42,Raw,43.23,54.86,2.62,Turkish Get-ups,4.99,23.03,Strengthens shoulders,351.6,Chest,Kettlebell,Advanced,Back,Upper,Bent-over rows,23.27770156988264,1762.77,0.5020280581130834,1.439515468980193,0.7996600291403594,0.8716219720939883,190.67000000000007,45.59724893857301,1118.0880000000002,8.977487487462316e+19,Low,High Burn
50.0,Female,102.89859477058627,1.67,170.6093723421559,97.93465573896954,66.2368140449697,0.7443386620059479,449.25053359531825,Yoga,26.619550910949272,2.89,3.5388922757695696,2.1786256316660486,36.8957634804354,3.01,-0.01,6.196064010559893,40.12295095368849,45.354309654181385,593.464846744626,Other,Breakfast,Keto,0.025997182570121784,56.21,183.98,274.85,Boiled,36.7,65.94,3.5,Leg Press,5.01,18.02,Improves lower back strength,336.83,Full Body,Box or Platform,Intermediate,Arms,Triceps,Barbell hip thrusts,36.50901789235899,2497.09,0.4978915457592637,1.231781575329012,0.5215233014744018,0.6636633508671425,2279.25,68.66473381684352,357.0398,6.322950828564962e+19,Medium,Med Burn
39.82,Male,71.20332754566532,1.55,178.45564869185634,170.9929024118678,37.96344313390965,0.8912049546749818,853.2040410799412,HIIT,8.900540070480833,1.48,5.940682673935233,2.7218752558442953,29.637181080401792,3.99,0.03,14.899207298083844,73.08402187435921,42.14352004880719,731.2245971290369,Other,Breakfast,Keto,0.08869954012625854,1928.18,146.55,425.89,Boiled,17.94,9.15,1.51,Squats,4.0,23.95,Targets biceps and forearms,354.85,Core,Wall,Advanced,Legs,Triceps,Decline cable crossovers,29.42351716961498,2252.24,0.5011899264732,1.5910312632621304,0.9145149675959264,0.9514290724180255,972.26,45.9485,603.245,9.67822904983524e+19,High,High Burn
22.17,Female,45.9,1.77,182.64872879867505,107.86998116171591,72.84468320984546,1.3415848959702557,446.65362755694576,Yoga,22.304703538785752,2.38,6.0026219621002355,1.7167062221996123,14.650962367135879,4.01,-0.01,62.07895556813159,125.05162111357397,67.7709569655293,1358.460919416586,Other,Lunch,Paleo,1.992367047117011,1220.15,262.37,484.7,Baked,17.02,103.78,4.63,Squats,4.0,23.04,Activates and strengthens glutes,348.04,Full Body,Parallel Bars or Chair,Intermediate,Back,Middle,Decline dumbbell flyes,14.65096236713588,1874.9,0.4993332977758813,2.047058823529412,0.7217296113847839,0.8453865336658355,350.14,37.50585136118986,723.9232000000001,8.261391036496998e+19,Low,Med Burn
48.99,Female,79.07315052192203,1.61,171.1776027407567,86.50579846682207,69.1704785994006,1.0747519093902016,425.280455860121,Yoga,28.686613337338983,3.42,4.374393596302564,1.837445281097032,30.505439806304548,4.02,0.02,186.64616488534486,59.24085381874838,33.47158162260329,1284.7923094198027,Other,Dinner,Vegetarian,26.578720473308152,2357.89,69.02,176.78,Grilled,40.72,75.59,2.98,Reverse Lunges,4.01,16.96,Targets upper chest,350.47,Core,Low Bar or TRX,Intermediate,Legs,Lateral,Dumbbell curls,30.083715906022142,1592.9,0.5009479565572227,1.017568607335214,0.9880141650776356,0.991747421069084,1407.6,54.01768150368606,714.9588000000001,8.744504821638329e+19,High,Med Burn
32.09,Female,77.40426994062807,1.92,162.99258244376713,139.1601616460757,68.00672124493245,1.1057906825237624,894.48927572461,Cardio,18.032502622719356,3.32,2.421176514364474,1.023833544600306,20.997252045526277,3.0,-0.03,5.63066799841159,72.13646823442592,83.20034988548569,1059.8716939007213,Other,Dinner,Keto,0.03245251177288152,392.76,244.32,262.9,Roasted,7.31,70.75,3.87,Decline Push-ups,5.0,21.93,Improves balance and coordination,343.43,Legs,Resistance Band,Beginner,Arms,Quads,Dumbbell rows,20.9716796875,1270.36,0.4969929783683365,0.8311990686845169,0.6997114922263183,0.7855303073664931,910.88,57.96149921002475,961.604,7.408879545757704e+19,Low,High Burn
41.76,Male,88.70730766006618,1.93,161.89502068961397,126.61878699174589,81.19843513794707,0.8296504683618121,646.9256686749734,Strength,27.18211273848439,3.5,2.8712668398320784,1.2713441771867378,23.814681645162604,3.03,-0.04,40.205797410422825,154.5227873711038,80.85982744996069,1506.6527861757525,Other,Dinner,Low-Carb,3.732486951433423,874.74,275.54,168.65,Baked,26.63,48.19,4.72,Tricep Dips,3.99,16.01,Builds explosive power,341.87,Legs,Cable Machine or Resistance Band,Beginner,Abs,Middle,Bent-over lateral raises,23.796611989583614,1807.37,0.4963012554153272,1.0250451263537903,0.7551884105151786,0.8400680561463206,416.22,68.22606436501707,1155.5206,7.1384309208394646e+19,Low,Med Burn
27.06,Female,57.9,1.79,179.13142647758073,176.97864943040742,67.68530894241489,0.5991470166503314,509.5385038408382,HIIT,32.12200094701209,1.52,3.789798903235036,1.8984143909812587,18.07059704753285,2.0,0.02,339.0082267409336,66.62945489074016,35.169928529372285,1939.0800832910456,Other,Lunch,Vegan,45.35222454719192,618.25,198.19,222.47,Baked,29.72,114.57,3.77,Turkish Get-ups,3.99,14.91,Builds upper body strength,354.74,Full Body,Bench or Chair,Intermediate,Back,Wrist Flexors,Romanian deadlifts,18.07059704753285,1668.8,0.4977468839884947,1.4521588946459414,0.7703857957036389,0.8721625579692459,-36.09999999999991,46.38418489834,986.1772,9.653749015341518e+19,High,Med Burn
41.21,Male,67.81707210825796,1.74,164.5762423172305,136.43663016476384,76.9728326412074,1.8872909231875916,1277.052759066742,Cardio,24.749546970269463,2.29,2.319747861822148,1.2253154082914628,22.399614251637587,2.99,-0.03,258.81400668949055,65.76904912329337,42.28581542734563,1678.9045620972465,Other,Dinner,Vegetarian,31.092582664933907,2415.68,159.08,136.11,Roasted,59.73,6.48,3.49,Decline Push-ups,4.0,23.01,Targets biceps and forearms,367.58,Heart,Box or Platform,Beginner,Forearms,Posterior,Bird dog,22.076892588188667,1498.57,0.4993293606571598,1.1241771394374624,0.8658045169150034,0.9124373242020302,361.1600000000001,50.04461199392351,977.7628,1.2907444154832534e+20,Medium,High Burn
39.08,Male,64.04017041568012,1.71,187.4478536365763,135.4539332611331,52.007739433098436,1.2772684838340382,805.7769836511019,Strength,16.036939782296837,2.7,6.13455815199766,3.075541755814296,21.90081406780894,2.02,0.01,263.74244098938186,121.21660857318668,32.00591325987863,1827.889417589182,Other,Dinner,Vegetarian,25.906054728341104,1344.45,64.6,347.67,Steamed,56.2,75.31,2.01,Bird Dogs,4.0,23.1,Strengthens lower abs,340.94,Legs,Resistance Band,Advanced,Shoulders,Wrist Flexors,Preacher curls,21.85629766423857,1344.7,0.5030713170223842,1.0430292598967297,0.5638115456846574,0.7004933841668535,-780.9899999999998,48.2102724852844,1275.1156,6.98135971585498e+19,Very High,High Burn
56.96,Male,79.01078013714552,1.62,159.11900402164633,129.28916711531312,92.91302042176888,0.9326388378351009,630.3919024628755,Strength,20.883258938268398,1.98,3.495099062523173,1.1531825262049828,30.10622623729062,3.02,1.0,127.92807272057671,177.39508217693512,85.31067011700719,1989.0886506431123,Other,Dinner,Balanced,15.104977223166522,1867.06,13.06,323.05,Baked,15.78,17.29,4.46,Squats,4.02,16.96,Improves cardiovascular fitness,337.91,Chest,Cable Machine,Beginner,Legs,Posterior,Bent-over rows,29.85825331504343,1484.37,0.4991208391438793,0.9521439509954058,0.7296279560174724,0.8059669224948653,1276.2,55.707482071443344,675.82,6.490450937016027e+19,High,Med Burn
38.2,Female,47.966098550813086,1.74,164.97823852108803,122.21859601940814,74.37727510008258,1.2207945970597476,497.50475385772086,Strength,39.00626090735342,2.61,1.6603384380883517,1.0710596810066098,15.84294442819827,3.0,-0.01,236.43164591684103,81.36534101807413,68.13255729647112,1884.3809634079007,Other,Lunch,Vegetarian,24.277358999705402,1447.28,176.54,388.23,Fried,20.77,95.0,3.7,Zottman Curls,4.01,14.9,Builds unilateral leg strength,335.11,Legs,Bench or Chair,Beginner,Chest,Lower Chest,Leg extensions,15.695600475624255,1957.81,0.5022959327003131,2.074705387205387,0.7658402203856748,0.8414019162884517,763.44,38.67815715366786,683.6244,6.064020377283655e+19,Medium,Med Burn
57.66,Female,66.383454142394,1.63,166.10072115378156,111.42237613277162,62.64731910758432,1.0642426585677383,483.7106240610855,Yoga,23.998667432584174,2.01,4.2413145947435815,3.1897182578341226,24.98530397922165,3.01,-0.01,223.35139122924087,70.15310279025357,36.98131967139412,1506.8498531205248,Other,Breakfast,Balanced,24.496825419244953,1731.81,15.31,150.25,Boiled,11.17,45.57,1.79,Flutter Kicks,3.97,21.91,Improves balance and leg strength,331.03,Core,Resistance Band or Cable Machine,Advanced,Forearms,Lateral,Plate pinch,24.60009785840641,1960.73,0.499997449929363,1.495410036719706,0.5917128529955133,0.721945958900006,583.4100000000001,49.33421444424504,741.5072,5.486698293769428e+19,Medium,Med Burn
36.19,Female,60.61161397764152,1.78,162.13367484542357,87.71025640242803,83.48259411828465,0.9782322089634724,299.31721672108216,Yoga,24.620489367061566,2.2,2.1667060370318074,1.2183224557400645,19.130038498182525,3.0,2.0,122.52057303801327,401.5680753395036,250.11684877250576,4347.406232462619,Other,Dinner,Paleo,5.261566025524742,1422.93,174.43,282.24,Fried,58.7,80.99,2.67,Tricep Dips,3.99,19.94,Targets lower abs,364.81,Core,Cable Machine,Beginner,Chest,Wrist Extensors,Dumbbell rows,18.89597273071582,2758.38,0.4992205569935977,2.3143477534658428,0.4893943059924186,0.6560734463276835,1062.92,46.27204329774703,627.4732,1.2133964718387746e+20,Low,Low Burn
59.38,Female,74.92314812461426,1.68,159.34658547886767,155.51835581135805,61.232712889273195,1.8576699924434532,1567.0305947849401,Cardio,23.492356317178615,1.9,4.219850098576466,1.786031664243991,26.545899987462537,2.01,0.01,175.73058601685847,95.14723047028608,66.8227043056994,1684.9156046998728,Other,Breakfast,Low-Carb,14.485030777603793,1473.43,107.22,261.88,Raw,28.18,57.06,4.41,Leg Raises,5.02,22.85,Improves core stability,356.77,Legs,Resistance Band or Cable Machine,Intermediate,Shoulders,Wrist Flexors,Barbell curls,25.11692176870749,2141.91,0.5004692073896663,1.50994498518832,0.4351464435146444,0.6281378306740814,1159.4,52.34364309380268,841.9771999999999,1.0114384401680523e+20,High,High Burn
37.04,Female,73.41511236978626,1.74,169.3348542764259,104.9186473757984,66.37317259769452,1.1202195290385095,545.4030418953556,Yoga,18.344688075110035,2.4,5.585867917755451,1.8851350866340426,24.24861684825811,2.99,1.01,82.8252935840255,138.39663056767992,87.59598295054639,1673.2515431617394,Other,Lunch,Paleo,3.194883632530067,2065.98,25.36,224.3,Grilled,43.9,57.48,3.78,Kettlebell Swings,5.02,23.02,Strengthens lower abs and hip flexors,333.78,Full Body,Bench or Sturdy Surface,Intermediate,Chest,Wrist Flexors,Leg curls,24.071872109922047,2404.52,0.4992763628499659,1.645444566410538,0.6165285226718674,0.7490827883234966,861.5999999999999,53.15537898825247,687.5867999999999,5.870230542623559e+19,Medium,Med Burn
41.17,Female,76.47505002603663,1.8,167.87058638582974,119.9988359168416,91.97442868799473,1.0035728627702185,609.6150025123527,Strength,35.133920955882395,1.99,1.8974692592497544,1.189100380627948,23.603410501863156,3.0,-0.01,346.03456730841026,89.90615907686505,69.60274560146155,2370.1876159542553,Other,Breakfast,Vegetarian,43.363684003166014,808.03,89.38,387.69,Raw,5.57,36.91,4.8,Frog Jumps,4.01,21.97,Improves posture and strengthens upper back,330.54,Back,Barbell,Beginner,Arms,Quads,Barbell rows,23.456790123456788,2337.01,0.5007252857283452,1.5369736842105264,0.6550477665892073,0.7670850767085076,450.48,56.17894525098272,925.512,5.4207202841413526e+19,Medium,Med Burn
55.09,Female,52.18403033415776,1.68,160.6996220620694,80.14721153802012,76.68849108037604,0.6633842575184121,145.1349970776126,Yoga,29.370529423520743,3.02,3.4005770577569407,1.017680641751995,18.48923977258991,2.0,-0.02,218.90286744992522,55.04288114818965,45.55670760926264,1505.7933628758233,Other,Lunch,Vegan,29.96920346449504,85.45,140.85,206.32,Grilled,21.9,13.06,2.86,Thrusters,3.99,22.95,Builds back strength,363.38,Full Body,Dumbbells or Barbell,Beginner,Shoulders,Upper,Close-grip bench press,18.427579365079367,1739.65,0.4997097117236225,1.6635262449528936,0.8966207374336078,0.9253640102256308,483.92,40.88842575755651,566.8728,1.1750824292637952e+20,High,Low Burn
31.08,Male,58.20979848870249,1.56,172.09571212041064,150.7904800990076,74.1554260603587,0.6393265632853309,445.6655215293601,HIIT,22.085000743563658,2.68,1.3494103881909907,1.1984298773430442,23.919213711662756,3.02,0.01,341.5431264482296,100.94432313227534,60.4622718988742,2314.1102454118877,Other,Breakfast,Balanced,27.919218814770264,1589.39,201.63,497.22,Raw,14.28,116.19,2.59,Inverted Rows,4.99,22.99,Builds unilateral leg strength and balance,356.52,Core,Pull-up Bar,Beginner,Abs,Lats,Dumbbell flyes,23.853550295857985,2487.05,0.4992420739430249,2.130577088716624,0.6690738400433291,0.7720007463150693,-675.0,45.5166188085971,1283.472,1.0056633653390777e+20,Very High,Med Burn
35.0,Female,63.63995144573422,1.63,179.26481150196932,150.5567369624566,78.63362765001672,0.77693534583926,571.2262505269484,HIIT,28.769680490278496,3.69,3.213683821768276,1.7186647934374446,23.95270858735151,1.99,0.01,454.03212224117954,103.28579827799183,42.209149823541146,2609.1540304885557,Other,Lunch,Vegetarian,45.34385113185563,555.99,200.17,171.93,Grilled,47.1,70.66,1.51,Bear Crawls,4.0,19.96,Targets obliques and improves core rotation,344.59,Full Body,Resistance Band,Intermediate,Abs,Lats,Barbell hip thrusts,23.723135985547067,1991.34,0.4985989333815421,1.5749643027129938,0.8031404958677687,0.8703673469387756,358.06999999999994,48.54413414686902,978.6355999999998,7.615773031593915e+19,Low,Med Burn
39.73,Male,58.62827326910848,1.71,180.5706776597138,167.18846938376697,48.211078059775765,1.5433193458270122,1209.8639851949754,Cardio,15.562979191274845,2.68,5.581877316190736,3.006183625833166,20.05002334704986,2.0,0.01,697.9516611738048,118.04457787932985,28.25713242278945,3518.299148017644,Other,Lunch,Vegetarian,77.23845038838914,54.5,289.52,351.74,Steamed,55.53,40.13,2.9,Flutter Kicks,5.02,21.05,Strengthens core and improves mobility,341.9,Full Body,Low Bar or TRX,Advanced,Arms,Lower,Leg press,19.862521801579973,1550.44,0.5011996594515106,1.3360881542699723,0.7609122347882978,0.8478105663969537,324.5999999999999,46.02461686962626,1285.544,7.1435489679925625e+19,Medium,High Burn
